"Flavor","CheckId","InstallId","BuildId"
"r-oldrel-macos-arm64","4f1135891ec91df2741f300b91b4f56e","bee66e21b9f935966511d0948b976481","8d69f6eaf0b375ff4e8a516a4c56c16c"
